id,slug,name,kind,expectedCategory,actualCategoryIds,status
cheapEatsRestaurants_000769981d10,piatsa-tylichto-0007,Πιάτσα Τυλιχτό,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0022a0eff11e,koytroylis-0022,ΚΟΥΤΡΟΥΛΗΣ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0155944d18e6,feyrouz-athens-0155,Feyrouz_Athens,restaurant,cheap-eats,cheap-eats|vegetarian,OK
cheapEatsRestaurants_0353751e2b08,grn-thermi-0353,ΓΡΝ Θέρμη,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0368efbccc32,grill-junior-0368,Grill Junior,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_03694aa725a0,geysidromio-0369,Γευσηδρόμιο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0371c77b2517,tsiknaboom-0371,TsiknaBoom,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_04e6a1e9ffd2,to-kalamaki-toy-aggeloy-04e6,Το Καλαμάκι του Αγγέλου,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_05c7dd51e3bb,curry-express-indian-food-05c7,Curry Express Indian Food,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0640e4f8d480,o-saltsas-0640,Ο Σάλτσας,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_06c18b2e0a28,o-polyvios-06c1,ο Πολύβιος,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_06d5422f5e7f,o-mitsos-06d5,Ο Μήτσος,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0768eebe37ba,o-gyros-tis-aristoteloys-0768,Ο Γύρος της Αριστοτέλους,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_07b527cd1a8e,dia-xoiros-polixni-07b5,Dia Xoiros Polixni,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_087b1f7ae690,potato-king-087b,Potato King,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_08d52517e6fc,mparmpa-mitsos-vyronas-08d5,Μπάρμπα Μήτσος Βύρωνας,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_093f463c1994,krepes-gorillas-093f,Κρέπες Gorillas,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_09ba201c7611,yum-tree-09ba,Yum Tree,restaurant,cheap-eats,cheap-eats|desserts,OK
cheapEatsRestaurants_0aa863b3251a,vlassis-0aa8,Vlassis,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0b1305dba65e,fytampanis-g-psitopoleio-soyvlatzidiko-0b13,Φυταμπανης Γ. Ψητοπωλειο - Σουβλατζιδικο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0c227902a32d,elvis-kalamakia-0c22,Έλβις Καλαμάκια,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0c3a0f831178,food-truck-park-skg-0c3a,Food Truck Park SKG,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0c78537a51b9,pitta-fan-grill-0c78,ΠΙΤΤΑ FAN grill,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0da1d84ce28f,mitsos-0da1,Μητσος,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0e387e0faffb,panagiotis-apo-to-1970-0e38,ΠΑΝΑΓΙΩΤΗΣ από το 1970,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0e996f9a4065,jackaroo-0e99,Jackaroo,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0f0ae09c0d4e,guerilla-chef-burgers-0f0a,Guerilla Chef Burgers,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_0f0b8dd68736,the-doc-s-burger-bar-0f0b,The Doc's Burger Bar,restaurant,cheap-eats,cheap-eats|vegetarian,OK
cheapEatsRestaurants_104db32dd905,jackaroo-104d,Jackaroo,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_10569f764062,sotiris-1056,Σωτήρης,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1133d517c2b8,sun-do-each-1133,SUN DO EACH,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1135b4cf022d,photis-deli-sandwiches-1135,Photis Deli Sandwiches,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_11495dfdb881,fina-kota-kai-souvlaki-1149,Fina Kota kai Souvlaki,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_11ca527f21ff,story-streat-11ca,Story Streat,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_11e58e7bd1c7,pita-pan-11e5,Pita Pan,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1229f76d436a,to-mpifteki-tis-sofias-1229,Το μπιφτέκι της Σοφίας,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1230f3d55b53,ipeiros-1230,Ήπειρος,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_12570c882da7,kalofagas-psitopoleio-1257,Καλοφαγάς Ψητοπωλείο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_12c533aae8f8,derlicatesen-all-souvlaki-12c5,Derlicatesen all Souvlaki,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_12d4af48cdfc,kotopoyla-deras-12d4,Κοτόπουλα Δέρας,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1354d27873fc,choiropoiito-soyvlakopoieio-1354,Χοιροποίητο Σουβλακοποιείο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_13f771b69476,kalotaritissa-beach-canteen-13f7,Kalotaritissa Beach canteen,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_14153fc76d40,because-bagel-1415,Because Bagel,restaurant,cheap-eats,cheap-eats|coffee-brunch,OK
cheapEatsRestaurants_1416b33a5bdb,dealers-real-street-food-1416,Dealers Real Street Food,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_14277405021c,aristofanis-geyseis-estiatoria-psitopoleia-ano-glyfada-1427,Αριστοφάνης Γεύσεις | Εστιατόρια | Ψητοπωλεία Άνω Γλυφάδα,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_14fc216d1bd2,makis-14fc,Makis,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_158ee5dd1d4f,cocorico-158e,Cocorico,restaurant,cheap-eats,cheap-eats|mexican,OK
cheapEatsRestaurants_15b8f9de5a02,robin-belgian-streetfood-15b8,Robin Belgian streetfood,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1640e0da72d1,smasheat-o-1640,Smasheat'o,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_16ba629709d2,just-pita-16ba,Just Pita,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_17e24777d3f9,o-giatros-tis-peinas-17e2,Ο Γιατρός της Πείνας,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_194354552c25,toy-savvidi-1943,Του... Σαββίδη,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_19bf55f57647,soyvlakochorio-19bf,Σουβλακοχωριό,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1bc4d9fd56dd,harry-s-kitchen-1bc4,Harry's Kitchen,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1be49628e345,eylogison-psitopoleia-ilion-1be4,ΕΥΛΟΓΗΣΟΝ-ΨΗΤΟΠΩΛΕΙΑ ΙΛΙΟΝ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1d0eb7258382,zahoulis-argyroupoli-soyvlaki-1d0e,ZAHOULIS ARGYROUPOLI Σουβλάκι,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1de3117b26db,omega-grill-1de3,Ωμέγα Grill,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1dedf7a650a7,pita-pan-psychiko-1ded,Πίτα Παν Ψυχικό,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1eaaf4657a81,thanasis-sons-1eaa,Thanasis & Sons,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1eb67b7cda57,kempaptzidikon-o-mpotsaris-kreatofageion-1eb6,Κεμπαπτζίδικον ο Μπότσαρης Κρεατοφαγείον,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1f6ebf17e5fc,pita-status-1f6e,Pita Status,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_1fcaa4d5db8a,sweet-and-salty-1fca,Sweet and Salty,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_204d68c7c535,to-ariston-204d,ΤΟ ΑΡΙΣΤΟΝ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2194bc1389f8,pita-pan-2194,Πίτα Παν,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_22e46faae4a1,di-santo-premium-sandwiches-22e4,Di Santo Premium Sandwiches,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_23208072a530,o-mparmpas-choriatiki-kantina-2320,Ο Μπάρμπας Χωριάτικη Καντίνα,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2468c5a59712,petridis-and-sons-grill-house-2468,Petridis And Sons - Grill House,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_24f0cfa0516a,ringo-kalamaki-pub-24f0,RINGO Kalamaki Pub,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_258b939a478f,psitopoleio-to-empeiro-258b,Ψητοπωλείο Το Έμπειρο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_25ffd4c0ef7f,elliniko-soyvlaki-ap-to1990-25ff,Ελληνικό Σουβλάκι (απ'το1990),restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_260862299166,dia-cheiros-aretoy-2608,Δια Χειρός Αρέτου,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2631e9cf6c33,andreas-2631,Ανδρέας,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_26918358a6af,pizza-sakis-2691,Pizza Sakis,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_26cfead773fa,o-peinaleos-o-peinaleos-26cf,Ο ΠΕΙΝΑΛΕΟΣ -O Peinaleos,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_26f9a7f050c1,the-handmade-souvlaki-ascension-26f9,The Handmade souvlaki Ascension,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_270552aa07e7,o-sofras-tis-smyrnis-2705,Ο Σοφράς Της Σμύρνης,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_27095ef62808,jackaroo-2709,Jackaroo,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_27cac1fed09e,cocofino-i-nea-geysi-sto-kotopoylo-27ca,Cocofino Η Νέα Γεύση Στο Κοτόπουλο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_284a6ef1dfeb,the-last-slice-284a,The Last Slice,restaurant,cheap-eats,cheap-eats|italian,OK
cheapEatsRestaurants_28c94df5ce5f,krepilateion-28c9,ΚΡΕΠΗΛΑΤΕΙΟΝ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2966a9f7f7df,karbouniariko-2966,Karbouniáriko,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_296b6ad90f0e,o-ntellos-296b,Ο ΝΤΕΛΛΟΣ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2a4da9b1c110,grn-2a4d,ΓΡΝ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2a50f6b61745,opsarion-fish-bar-2a50,Οψάριον fish bar,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2d35d62e4881,kantina-mavili-2d35,Καντίνα Μαβίλη,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2ea89cfd165d,stavropoulos-meat-grill-nafplio-2ea8,Stavropoulos Meat & Grill Nafplio,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2f84b1901b79,soyvlakia-o-serkos-2f84,Σουβλάκια ο Σέρκος,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_2fe91c5ec4e8,pita-lagonisi-2fe9,Πίτα Λαγονήσι,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_30688d61885b,steakhouse-stelios-3068,Steakhouse "Stelios",restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_309d89ee38a5,laikon-309d,Laikon,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_318abcd239ee,kalopsimeno-318a,Καλοψημένο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_338abca2bc3e,jackaroo-338a,Jackaroo,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3392ef0104b3,focacceria-napul-e-3392,Focacceria Napul’e,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_33f4e7b2d02a,dix-sept-33f4,Dix Sept,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_34ddf07c2336,estiatorio-psistaria-sotiris-34dd,Εστιατόριο Ψησταριά Σωτήρης,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_35033892194c,souvlaki-street-3503,Souvlaki Street,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_360554fc9fc3,christos-3605,Christos,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_360afa6ead29,salu-deli-bar-360a,Salu Deli Bar,restaurant,cheap-eats,cheap-eats|coffee-brunch,OK
cheapEatsRestaurants_372f0ee727b9,rigani-thymari-372f,Ρίγανη θυμάρι,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3735299a67ee,kantina-christos-3735,Καντίνα Χρήστος,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3855239555fb,oi-meraklides-3855,Οι Μερακλήδες,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3872707b22c4,gianniotiko-soyvlaki-3872,ΓΙΑΝΝΙΩΤΙΚΟ ΣΟΥΒΛΑΚΙ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_38d81d943048,oi-pites-toy-nteni-38d8,Οι Πίτες του Ντένη,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3a3bde48c733,thess-gyro-3a3b,Thess...Gyro,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3a84f1e5b6b2,pizza-chris-3a84,Pizza Chris,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3bf8a692d929,argophageio-3bf8,Argophageío,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3c28289caa25,giotis-3c28,Giotis,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3d671140dfef,o-thanasis-kempap-monastiraki-3d67,Ο Θανάσης κεμπάπ Μοναστηράκι,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3d78bb5a465c,makis-psitopoleio-soyvlatzidiko-3d78,"Μάκης" Ψητοπωλείο-Σουβλατζίδικο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3e2ba0cbb305,jackaroo-3e2b,Jackaroo,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3ea6371d1865,ochsenkopf-german-delicatessen-3ea6,Ochsenkopf German Delicatessen,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_3f9006febdb5,life-and-chicken-3f90,Life And Chicken,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_41498834b457,crats-fried-chicken-egnatia-4149,Crats Fried Chicken Egnatia,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4176abbd859b,to-soyvlaki-toy-chalandrioy-express-4176,Το Σουβλάκι του Χαλανδρίου «Express»,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_42b8119d471a,psitopoleio-o-vaggelis-to-cheiropoiito-42b8,Ψητοπωλείο «ο Βαγγέλης το χειροποίητο»,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4326011ed54c,to-etsi-4326,Το Έτση,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_44069571c770,o-giorgos-4406,Ο Γιώργος,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_45215b23c30d,bloom-brothers-canteen-4521,Bloom Brothers canteen,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_45ca9e952a78,bella-vista-45ca,Bella Vista,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4792fbe09c71,zahoulis-glyfada-4792,ZAHOULIS GLYFADA,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_484ec346fe11,souzi-tros-street-food-484e,SOUZI TROS street food,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4873355e0fc6,delicious-pitta-queen-4873,Delicious Pitta Queen,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4884ead367e7,platanos-kempap-soyvlaki-4884,Πλάτανος Κεμπάπ-Σουβλάκι,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_492ec545e3cb,fbi-food-truck-492e,FBI Food Truck,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4972a0c1f005,o-fotis-4972,Ο ΦΩΤΗΣ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4a509c86a037,souvlakia-o-tzimis-4a50,Souvlakia o Tzimis,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4ad6c8183391,crats-mexican-4ad6,Crats Mexican,restaurant,cheap-eats,cheap-eats|mexican,OK
cheapEatsRestaurants_4b2392e8f1da,peirasmos-4b23,ΠΕΙΡΑΣΜΟΣ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4b8e8b2c6c54,king-food-4b8e,King Food,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4c857b269660,soyvlakia-kalamakia-panostimo-4c85,Σουβλακια καλαμάκια πανοστιμο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4dbaa21f0de9,yasouvlaki-4dba,Yasouvlaki!,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4de598be41da,johnie-hot-dog-syggroy-4de5,Johnie Hot Dog Συγγρού,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4de5fd1f21ea,rainbow-4de5,Rainbow,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_4ec639153a0b,kantina-billy-4ec6,Καντίνα - Billy,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_507a873fe8bb,kuke-feel-conocido-507a,KUKE feel conocido,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_50faa8efdb7a,alexandrino-50fa,Αλεξανδρινό,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_51111124208f,soyvlakopoleion-rigani-5111,Σουβλακοπωλείον Ρίγανη,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_51e57b41d79c,chrysanthos-51e5,Χρύσανθος,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_530bf90a8d2b,lordon-530b,Lordon,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5338053c1323,cocoretsi-5338,Cocoretsi,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_53e2baa7ddae,o-giorgos-ilioypoli-53e2,Ο Γιώργος (Ηλιούπολη),restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_53eb96e06f78,zampelis-soyvlaki-53eb,ΖΑΜΠΕΛΗΣ Σουβλάκι,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_543fb752ef8d,souvlatzidiko-543f,Souvlatzidiko,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_54502c287d87,mouza-grill-house-5450,Mouza grill house,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_547f03a545e5,crats-fried-chicken-eyosmoy-547f,Crats Fried Chicken Ευόσμου,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_55ef34aff14a,aigyptios-55ef,ΑΙΓΥΠΤΙΟΣ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_56207a3913eb,elvis-soyvlakia-5620,Ελβις Σουβλακια,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_57bd67d6d5e4,delish-food-streat-story-57bd,Delish Food Streat Story,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_58791178b56b,draminos-5879,Δραμινός,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_58cd33367600,no-mama-s-boy-58cd,No mama's boy,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_598437c8481b,gyradiko-o-christos-5984,Γυραδικο "Ο Χρήστος",restaurant,cheap-eats,cheap-eats|greek-restaurants,OK
cheapEatsRestaurants_59ab2f655733,rosiko-pantopoleio-astana-59ab,Ρώσικο παντοπωλείο «Αστάνα»,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_59b46ad1098f,gouda-luck-59b4,Gouda luck,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_59e2b6d2677d,to-prytaneio-59e2,Το Πρυτανείο,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_59f1048e980a,to-steki-toy-kosta-59f1,Το Στέκι του Κώστα,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_59fb21ba5f98,hobos-street-grill-59fb,Hobos Street Grill,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5a1b3de4b0cd,ta-soyvlakia-tis-giagias-5a1b,Τα σουβλάκια της γιαγιάς,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5a582036089f,soyvlakia-o-leyteris-5a58,Σουβλάκια Ο Λευτέρης,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5aa0772c387e,psitopoleio-o-kostas-5aa0,Ψητοπωλείο Ο Κώστας,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5adc759d28ee,soyvlatzidiko-makedonas-5adc,ΣΟΥΒΛΑΤΖΙΔΙΚΟ ΜΑΚΕΔΟΝΑΣ,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5b9438409713,o-gyros-tis-aiginas-5b94,Ο Γύρος της Αίγινας,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5cd53c0e6d00,la-jacka-5cd5,La Jacka,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5cdb8c7a5460,favela-bit-bazar-5cdb,FAVELA Bit Bazar,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5ddb8d5c463a,kyrios-mpampatsikos-5ddb,Κύριος Μπαμπάτσικος,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5e71f8045feb,to-steki-toy-manoli-5e71,Το Στέκι του Μανώλη,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5e8824ccc538,kalamaki-bar-5e88,Kalamaki Bar,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5f988e7e01fc,food-str-5f98,Food Str,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_5f9d5dd343a6,ypoyrgeio-geyseon-soyvlaki-psita-5f9d,ΥΠΟΥΡΓΕΙΟ ΓΕΥΣΕΩΝ-Σουβλάκι Ψητά,restaurant,cheap-eats,cheap-eats|greek-restaurants,OK
cheapEatsRestaurants_5fc75ada9dd1,hot-pot-pasteria-5fc7,Hot Pot Pasteria,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_6071194d9f9f,curry-express-indian-chef-6071,Curry Express & Indian Chef,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_61f60bc4ea81,beeftekopolis-61f6,Beeftekopolis,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_620134dd9978,oasis-6201,Oasis,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_62516fc5ff91,theologos-fast-food-6251,Theologos Fast Food,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_62f01dc2ec9e,iliada-62f0,ILIADA,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_63d0e3b20b8c,piri-piri-63d0,PIRI PIRI,restaurant,cheap-eats,cheap-eats,OK
cheapEatsRestaurants_63f6617fb3ad,falafel-al-sharq-63f6,Falafel Al Sharq,restaurant,cheap-eats,cheap-eats|vegetarian,OK
